,Deaths,Cases,Total Deaths,Date,7 day average
64,45,247,4660,05/03/2020,515.2857142857143
65,42,462,4702,05/04/2020,494.42857142857144
66,49,433,4751,05/05/2020,454.7142857142857
67,38,450,4789,05/06/2020,421.7142857142857
68,46,403,4835,05/07/2020,393.57142857142856
69,43,344,4878,05/08/2020,371.7142857142857
70,28,119,4906,05/09/2020,351.14285714285717
71,26,188,4932,05/10/2020,342.7142857142857
72,33,410,4965,05/11/2020,335.2857142857143
73,33,400,4998,05/12/2020,330.57142857142856
74,23,362,5021,05/13/2020,318.0
75,14,334,5035,05/14/2020,308.14285714285717
76,27,259,5062,05/15/2020,296.0
77,24,165,5086,05/16/2020,302.57142857142856
78,19,137,5105,05/17/2020,295.2857142857143
79,17,266,5122,05/18/2020,274.7142857142857
80,16,327,5138,05/19/2020,264.2857142857143
81,21,323,5159,05/20/2020,258.7142857142857
82,15,336,5174,05/21/2020,259.0
83,15,350,5189,05/22/2020,272.0
84,20,143,5209,05/23/2020,268.85714285714283
85,12,161,5221,05/24/2020,272.2857142857143
86,14,160,5235,05/25/2020,257.14285714285717
87,12,319,5247,05/26/2020,256.0
88,11,246,5258,05/27/2020,245.0
89,12,221,5270,05/28/2020,228.57142857142858
90,16,166,5286,05/29/2020,202.28571428571428
91,10,105,5296,05/30/2020,196.85714285714286
92,11,84,5307,05/31/2020,185.85714285714286
93,10,252,5317,06/01/2020,199.0
94,6,182,5323,06/02/2020,179.42857142857142
95,13,133,5336,06/03/2020,163.28571428571428
96,10,130,5346,06/04/2020,150.28571428571428
97,6,131,5352,06/05/2020,145.28571428571428
98,11,59,5363,06/06/2020,138.71428571428572
99,6,52,5369,06/07/2020,134.14285714285714
100,13,112,5382,06/08/2020,114.14285714285714
101,6,121,5388,06/09/2020,105.42857142857143
102,11,98,5399,06/10/2020,100.42857142857143
103,4,113,5403,06/11/2020,98.0
104,6,123,5409,06/12/2020,96.85714285714286
105,4,52,5413,06/13/2020,95.85714285714286
106,6,53,5419,06/14/2020,96.0
107,4,102,5423,06/15/2020,94.57142857142857
108,5,133,5428,06/16/2020,96.28571428571429
109,6,114,5434,06/17/2020,98.57142857142857
110,4,112,5438,06/18/2020,98.42857142857143
111,3,91,5441,06/19/2020,93.85714285714286
112,3,46,5444,06/20/2020,93.0
113,6,54,5450,06/21/2020,93.14285714285714
114,5,110,5455,06/22/2020,94.28571428571429
115,5,95,5460,06/23/2020,88.85714285714286
116,6,101,5466,06/24/2020,87.0
117,4,82,5470,06/25/2020,82.71428571428571
118,3,94,5473,06/26/2020,83.14285714285714
119,7,70,5480,06/27/2020,86.57142857142857
120,1,58,5481,06/28/2020,87.14285714285714
121,4,127,5485,06/29/2020,89.57142857142857
122,2,128,5487,06/30/2020,94.28571428571429
123,3,120,5490,07/01/2020,97.0
124,3,127,5493,07/02/2020,103.42857142857143
125,3,72,5496,07/03/2020,100.28571428571429
126,3,23,5499,07/04/2020,93.57142857142857
127,2,53,5501,07/05/2020,92.85714285714286
128,2,142,5503,07/06/2020,95.0
129,2,123,5505,07/07/2020,94.28571428571429
130,3,121,5508,07/08/2020,94.42857142857143
131,4,104,5512,07/09/2020,91.14285714285714
132,2,90,5514,07/10/2020,93.71428571428571
133,2,73,5516,07/11/2020,100.85714285714286
134,2,55,5518,07/12/2020,101.14285714285714
135,1,123,5519,07/13/2020,98.42857142857143
136,4,111,5523,07/14/2020,96.71428571428571
137,2,149,5525,07/15/2020,100.71428571428571
138,1,90,5526,07/16/2020,98.71428571428571
139,0,105,5526,07/17/2020,100.85714285714286
140,4,58,5530,07/18/2020,98.71428571428571
141,3,40,5533,07/19/2020,96.57142857142857
142,3,85,5536,07/20/2020,91.14285714285714
143,3,79,5539,07/21/2020,86.57142857142857
144,1,96,5540,07/22/2020,79.0
145,3,84,5543,07/23/2020,78.14285714285714
146,2,68,5545,07/24/2020,72.85714285714286
147,2,35,5547,07/25/2020,69.57142857142857
148,4,40,5551,07/26/2020,69.57142857142857
149,1,79,5552,07/27/2020,68.71428571428571
150,1,106,5553,07/28/2020,72.57142857142857
151,1,73,5554,07/29/2020,69.28571428571429
152,2,98,5556,07/30/2020,71.28571428571429
153,1,79,5557,07/31/2020,72.85714285714286
154,3,58,5560,08/01/2020,76.14285714285714
155,2,41,5562,08/02/2020,76.28571428571429
156,0,93,5562,08/03/2020,78.28571428571429
157,1,49,5563,08/04/2020,70.14285714285714
158,0,90,5563,08/05/2020,72.57142857142857
159,2,87,5565,08/06/2020,71.0
160,0,90,5565,08/07/2020,72.57142857142857
161,1,58,5566,08/08/2020,72.57142857142857
162,0,48,5566,08/09/2020,73.57142857142857
163,1,74,5567,08/10/2020,70.85714285714286
164,1,82,5568,08/11/2020,75.57142857142857
165,0,114,5568,08/12/2020,79.0
166,2,87,5570,08/13/2020,79.0
167,0,80,5570,08/14/2020,77.57142857142857
168,1,33,5571,08/15/2020,74.0
169,1,49,5572,08/16/2020,74.14285714285714
170,1,96,5573,08/17/2020,77.28571428571429
171,0,66,5573,08/18/2020,75.0
172,1,69,5574,08/19/2020,68.57142857142857
173,3,56,5577,08/20/2020,64.14285714285714
174,0,75,5577,08/21/2020,63.42857142857143
175,2,36,5579,08/22/2020,63.857142857142854
176,0,55,5579,08/23/2020,64.71428571428571
177,1,85,5580,08/24/2020,63.142857142857146
178,2,84,5582,08/25/2020,65.71428571428571
179,1,116,5583,08/26/2020,72.42857142857143
180,0,99,5583,08/27/2020,78.57142857142857
181,0,78,5583,08/28/2020,79.0
182,1,38,5584,08/29/2020,79.28571428571429
183,1,61,5585,08/30/2020,80.14285714285714
184,0,117,5585,08/31/2020,84.71428571428571
185,0,91,5585,09/01/2020,85.71428571428571
186,2,94,5587,09/02/2020,82.57142857142857
187,2,91,5589,09/03/2020,81.42857142857143
188,1,71,5590,09/04/2020,80.42857142857143
189,3,46,5593,09/05/2020,81.57142857142857
190,2,87,5595,09/06/2020,85.28571428571429
191,0,74,5595,09/07/2020,79.14285714285714
192,1,128,5596,09/08/2020,84.42857142857143
193,0,119,5596,09/09/2020,88.0
194,1,124,5597,09/10/2020,92.71428571428571
195,2,110,5599,09/11/2020,98.28571428571429
196,0,51,5599,09/12/2020,99.0
197,2,114,5601,09/13/2020,102.85714285714286
198,2,167,5603,09/14/2020,116.14285714285714
199,0,149,5603,09/15/2020,119.14285714285714
200,0,164,5603,09/16/2020,125.57142857142857
201,1,122,5604,09/17/2020,125.28571428571429
202,2,104,5606,09/18/2020,124.42857142857143
203,2,36,5608,09/19/2020,122.28571428571429
204,3,60,5611,09/20/2020,114.57142857142857
205,1,247,5612,09/21/2020,126.0
206,3,170,5615,09/22/2020,129.0
207,1,234,5616,09/23/2020,139.0
208,1,236,5617,09/24/2020,155.28571428571428
209,0,186,5617,09/25/2020,167.0
210,1,108,5618,09/26/2020,177.28571428571428
211,2,181,5620,09/27/2020,194.57142857142858
212,1,139,5621,09/28/2020,179.14285714285714
213,2,334,5623,09/29/2020,202.57142857142858
214,4,271,5627,09/30/2020,207.85714285714286
215,1,292,5628,10/01/2020,215.85714285714286
216,1,264,5629,10/02/2020,227.0
217,1,81,5630,10/03/2020,223.14285714285714
218,3,162,5633,10/04/2020,220.42857142857142
219,0,355,5633,10/05/2020,251.28571428571428
220,2,249,5635,10/06/2020,239.14285714285714
221,1,223,5636,10/07/2020,232.28571428571428
222,3,216,5639,10/08/2020,221.42857142857142
223,0,184,5639,10/09/2020,210.0
224,0,95,5639,10/10/2020,212.0
225,2,115,5641,10/11/2020,205.28571428571428
226,1,223,5642,10/12/2020,186.42857142857142
227,3,225,5645,10/13/2020,183.0
228,3,211,5648,10/14/2020,181.28571428571428
229,2,237,5650,10/15/2020,184.28571428571428
230,3,164,5653,10/16/2020,181.42857142857142
231,3,91,5656,10/17/2020,180.85714285714286
232,1,171,5657,10/18/2020,188.85714285714286
233,6,204,5663,10/19/2020,186.14285714285714
234,2,214,5665,10/20/2020,184.57142857142858
235,3,203,5668,10/21/2020,183.42857142857142
236,2,242,5670,10/22/2020,184.14285714285714
237,0,198,5670,10/23/2020,189.0
238,0,119,5670,10/24/2020,193.0
239,3,128,5673,10/25/2020,186.85714285714286
240,2,220,5675,10/26/2020,189.14285714285714
241,3,236,5678,10/27/2020,192.28571428571428
242,3,231,5681,10/28/2020,196.28571428571428
243,2,193,5683,10/29/2020,189.28571428571428
244,4,191,5687,10/30/2020,188.28571428571428
245,2,118,5689,10/31/2020,188.14285714285714
246,9,231,5698,11/01/2020,202.85714285714286
247,7,336,5705,11/02/2020,219.42857142857142
248,6,319,5711,11/03/2020,231.28571428571428
249,7,310,5718,11/04/2020,242.57142857142858
250,4,312,5722,11/05/2020,259.57142857142856
251,2,237,5724,11/06/2020,266.14285714285717
252,5,223,5729,11/07/2020,281.14285714285717
253,2,224,5731,11/08/2020,280.14285714285717
254,1,416,5732,11/09/2020,291.57142857142856
255,2,456,5734,11/10/2020,311.14285714285717
256,2,393,5736,11/11/2020,323.0
257,6,383,5742,11/12/2020,333.14285714285717
258,1,357,5743,11/13/2020,350.2857142857143
259,5,239,5748,11/14/2020,352.57142857142856
260,6,231,5754,11/15/2020,353.57142857142856
261,2,496,5756,11/16/2020,365.0
262,3,492,5759,11/17/2020,370.14285714285717
263,4,464,5763,11/18/2020,380.2857142857143
264,6,489,5769,11/19/2020,395.42857142857144
265,2,434,5771,11/20/2020,406.42857142857144
266,3,353,5774,11/21/2020,422.7142857142857
267,1,339,5775,11/22/2020,438.14285714285717
268,7,571,5782,11/23/2020,448.85714285714283
269,2,552,5784,11/24/2020,457.42857142857144
270,4,627,5788,11/25/2020,480.7142857142857
271,3,243,5791,11/26/2020,445.57142857142856
272,3,605,5794,11/27/2020,470.0
273,3,444,5797,11/28/2020,483.0
274,3,502,5800,11/29/2020,506.2857142857143
275,4,862,5804,11/30/2020,547.8571428571429
276,3,879,5807,12/01/2020,594.5714285714286
277,10,805,5817,12/02/2020,620.0
278,4,821,5821,12/03/2020,702.5714285714286
279,6,761,5827,12/04/2020,724.8571428571429
280,6,507,5833,12/05/2020,733.8571428571429
281,4,554,5837,12/06/2020,741.2857142857143
282,7,963,5844,12/07/2020,755.7142857142857
283,8,921,5852,12/08/2020,761.7142857142857
284,9,908,5861,12/09/2020,776.4285714285714
285,2,941,5863,12/10/2020,793.5714285714286
286,8,834,5871,12/11/2020,804.0
287,9,594,5880,12/12/2020,816.4285714285714
288,5,645,5885,12/13/2020,829.4285714285714
289,6,1107,5891,12/14/2020,850.0
290,11,1057,5902,12/15/2020,869.4285714285714
291,15,843,5917,12/16/2020,860.1428571428571
292,6,646,5923,12/17/2020,818.0
293,13,1024,5936,12/18/2020,845.1428571428571
294,9,765,5945,12/19/2020,869.5714285714286
295,5,766,5950,12/20/2020,886.8571428571429
296,7,1309,5957,12/21/2020,915.7142857142857
297,16,1254,5973,12/22/2020,943.8571428571429
298,13,1089,5986,12/23/2020,979.0
299,9,964,5995,12/24/2020,1024.4285714285713
300,12,340,6007,12/25/2020,926.7142857142857
301,8,1017,6015,12/26/2020,962.7142857142857
302,14,911,6029,12/27/2020,983.4285714285714
303,13,1593,6042,12/28/2020,1024.0
304,15,1412,6057,12/29/2020,1046.5714285714287
305,16,1388,6073,12/30/2020,1089.2857142857142
306,21,932,6094,12/31/2020,1084.7142857142858
307,17,405,6111,01/01/2021,1094.0
308,17,1106,6128,01/02/2021,1106.7142857142858
309,11,1052,6139,01/03/2021,1126.857142857143
310,24,1888,6163,01/04/2021,1169.0
311,22,1758,6185,01/05/2021,1218.4285714285713
312,19,1591,6204,01/06/2021,1247.4285714285713
313,18,1625,6222,01/07/2021,1346.4285714285713
314,14,1447,6236,01/08/2021,1495.2857142857142
315,21,998,6257,01/09/2021,1479.857142857143
316,17,1007,6274,01/10/2021,1473.4285714285713
317,12,1756,6286,01/11/2021,1454.5714285714287
318,29,1611,6315,01/12/2021,1433.5714285714287
319,21,1535,6336,01/13/2021,1425.5714285714287
320,22,1551,6358,01/14/2021,1415.0
321,10,1395,6368,01/15/2021,1407.5714285714287
322,20,1069,6388,01/16/2021,1417.7142857142858
323,24,898,6412,01/17/2021,1402.142857142857
324,22,1459,6434,01/18/2021,1359.7142857142858
325,27,1469,6461,01/19/2021,1339.4285714285713
326,27,1347,6488,01/20/2021,1312.5714285714287
327,20,1390,6508,01/21/2021,1289.5714285714287
328,31,1317,6539,01/22/2021,1278.4285714285713
329,28,904,6567,01/23/2021,1254.857142857143
330,20,891,6587,01/24/2021,1253.857142857143
331,19,1708,6606,01/25/2021,1289.4285714285713
332,31,1363,6637,01/26/2021,1274.2857142857142
333,30,1443,6667,01/27/2021,1288.0
334,16,1397,6683,01/28/2021,1289.0
335,26,1097,6709,01/29/2021,1257.5714285714287
336,27,853,6736,01/30/2021,1250.2857142857142
337,27,872,6763,01/31/2021,1247.5714285714287
338,22,341,6785,02/01/2021,1052.2857142857142
339,30,862,6815,02/02/2021,980.7142857142857
340,19,1452,6834,02/03/2021,982.0
341,26,1379,6860,02/04/2021,979.4285714285714
342,32,1228,6892,02/05/2021,998.1428571428571
343,26,892,6918,02/06/2021,1003.7142857142857
344,19,564,6937,02/07/2021,959.7142857142857
345,22,1318,6959,02/08/2021,1099.2857142857142
346,24,1039,6983,02/09/2021,1124.5714285714287
347,21,1025,7004,02/10/2021,1063.5714285714287
348,29,910,7033,02/11/2021,996.5714285714286
349,22,923,7055,02/12/2021,953.0
350,22,640,7077,02/13/2021,917.0
351,25,559,7102,02/14/2021,916.2857142857143
352,21,810,7123,02/15/2021,843.7142857142857
353,28,1053,7151,02/16/2021,845.7142857142857
354,18,960,7169,02/17/2021,836.4285714285714
355,16,559,7185,02/18/2021,786.2857142857143
356,13,805,7198,02/19/2021,769.4285714285714
357,10,607,7208,02/20/2021,764.7142857142857
358,8,616,7216,02/21/2021,772.8571428571429
