,Deaths,Cases,Total Deaths,Date,7 day average
64,45,247,4666,05/03/2020,515.2857142857143
65,42,462,4708,05/04/2020,494.42857142857144
66,49,433,4757,05/05/2020,454.7142857142857
67,38,450,4795,05/06/2020,421.7142857142857
68,46,403,4841,05/07/2020,393.57142857142856
69,43,344,4884,05/08/2020,371.7142857142857
70,28,119,4912,05/09/2020,351.14285714285717
71,26,188,4938,05/10/2020,342.7142857142857
72,33,410,4971,05/11/2020,335.2857142857143
73,33,400,5004,05/12/2020,330.57142857142856
74,23,362,5027,05/13/2020,318.0
75,14,334,5041,05/14/2020,308.14285714285717
76,27,259,5068,05/15/2020,296.0
77,24,165,5092,05/16/2020,302.57142857142856
78,19,137,5111,05/17/2020,295.2857142857143
79,17,266,5128,05/18/2020,274.7142857142857
80,16,328,5144,05/19/2020,264.42857142857144
81,21,323,5165,05/20/2020,258.85714285714283
82,15,336,5180,05/21/2020,259.14285714285717
83,15,351,5195,05/22/2020,272.2857142857143
84,20,143,5215,05/23/2020,269.14285714285717
85,12,161,5227,05/24/2020,272.57142857142856
86,14,160,5241,05/25/2020,257.42857142857144
87,12,319,5253,05/26/2020,256.14285714285717
88,11,246,5264,05/27/2020,245.14285714285714
89,12,221,5276,05/28/2020,228.71428571428572
90,16,167,5292,05/29/2020,202.42857142857142
91,10,105,5302,05/30/2020,197.0
92,11,84,5313,05/31/2020,186.0
93,10,252,5323,06/01/2020,199.14285714285714
94,6,185,5329,06/02/2020,180.0
95,13,133,5342,06/03/2020,163.85714285714286
96,10,131,5352,06/04/2020,151.0
97,6,132,5358,06/05/2020,146.0
98,10,59,5368,06/06/2020,139.42857142857142
99,6,52,5374,06/07/2020,134.85714285714286
100,13,112,5387,06/08/2020,114.85714285714286
101,6,121,5393,06/09/2020,105.71428571428571
102,11,97,5404,06/10/2020,100.57142857142857
103,4,113,5408,06/11/2020,98.0
104,6,123,5414,06/12/2020,96.71428571428571
105,4,52,5418,06/13/2020,95.71428571428571
106,7,53,5425,06/14/2020,95.85714285714286
107,4,102,5429,06/15/2020,94.42857142857143
108,5,133,5434,06/16/2020,96.14285714285714
109,6,113,5440,06/17/2020,98.42857142857143
110,4,112,5444,06/18/2020,98.28571428571429
111,3,91,5447,06/19/2020,93.71428571428571
112,3,46,5450,06/20/2020,92.85714285714286
113,6,54,5456,06/21/2020,93.0
114,6,110,5462,06/22/2020,94.14285714285714
115,7,95,5469,06/23/2020,88.71428571428571
116,10,101,5479,06/24/2020,87.0
117,5,82,5484,06/25/2020,82.71428571428571
118,3,94,5487,06/26/2020,83.14285714285714
119,11,70,5498,06/27/2020,86.57142857142857
120,1,58,5499,06/28/2020,87.14285714285714
121,3,127,5502,06/29/2020,89.57142857142857
122,4,128,5506,06/30/2020,94.28571428571429
123,4,120,5510,07/01/2020,97.0
124,3,127,5513,07/02/2020,103.42857142857143
125,4,72,5517,07/03/2020,100.28571428571429
126,6,23,5523,07/04/2020,93.57142857142857
127,4,53,5527,07/05/2020,92.85714285714286
128,2,142,5529,07/06/2020,95.0
129,4,123,5533,07/07/2020,94.28571428571429
130,4,121,5537,07/08/2020,94.42857142857143
131,4,104,5541,07/09/2020,91.14285714285714
132,2,90,5543,07/10/2020,93.71428571428571
133,2,73,5545,07/11/2020,100.85714285714286
134,2,55,5547,07/12/2020,101.14285714285714
135,1,123,5548,07/13/2020,98.42857142857143
136,4,111,5552,07/14/2020,96.71428571428571
137,2,149,5554,07/15/2020,100.71428571428571
138,2,90,5556,07/16/2020,98.71428571428571
139,0,105,5556,07/17/2020,100.85714285714286
140,4,58,5560,07/18/2020,98.71428571428571
141,3,40,5563,07/19/2020,96.57142857142857
142,4,85,5567,07/20/2020,91.14285714285714
143,5,79,5572,07/21/2020,86.57142857142857
144,1,96,5573,07/22/2020,79.0
145,5,84,5578,07/23/2020,78.14285714285714
146,2,68,5580,07/24/2020,72.85714285714286
147,2,35,5582,07/25/2020,69.57142857142857
148,4,40,5586,07/26/2020,69.57142857142857
149,2,79,5588,07/27/2020,68.71428571428571
150,1,106,5589,07/28/2020,72.57142857142857
151,1,72,5590,07/29/2020,69.14285714285714
152,2,98,5592,07/30/2020,71.14285714285714
153,1,79,5593,07/31/2020,72.71428571428571
154,3,58,5596,08/01/2020,76.0
155,2,41,5598,08/02/2020,76.14285714285714
156,0,93,5598,08/03/2020,78.14285714285714
157,1,49,5599,08/04/2020,70.0
158,0,93,5599,08/05/2020,73.0
159,2,87,5601,08/06/2020,71.42857142857143
160,0,90,5601,08/07/2020,73.0
161,1,58,5602,08/08/2020,73.0
162,0,48,5602,08/09/2020,74.0
163,1,74,5603,08/10/2020,71.28571428571429
164,1,82,5604,08/11/2020,76.0
165,0,114,5604,08/12/2020,79.0
166,2,87,5606,08/13/2020,79.0
167,0,80,5606,08/14/2020,77.57142857142857
168,2,33,5608,08/15/2020,74.0
169,1,49,5609,08/16/2020,74.14285714285714
170,1,95,5610,08/17/2020,77.14285714285714
171,0,66,5610,08/18/2020,74.85714285714286
172,1,69,5611,08/19/2020,68.42857142857143
173,3,55,5614,08/20/2020,63.857142857142854
174,0,75,5614,08/21/2020,63.142857142857146
175,2,36,5616,08/22/2020,63.57142857142857
176,0,55,5616,08/23/2020,64.42857142857143
177,1,85,5617,08/24/2020,63.0
178,2,84,5619,08/25/2020,65.57142857142857
179,1,116,5620,08/26/2020,72.28571428571429
180,0,99,5620,08/27/2020,78.57142857142857
181,0,78,5620,08/28/2020,79.0
182,1,38,5621,08/29/2020,79.28571428571429
183,2,60,5623,08/30/2020,80.0
184,0,116,5623,08/31/2020,84.42857142857143
185,0,92,5623,09/01/2020,85.57142857142857
186,2,96,5625,09/02/2020,82.71428571428571
187,2,91,5627,09/03/2020,81.57142857142857
188,1,71,5628,09/04/2020,80.57142857142857
189,3,46,5631,09/05/2020,81.71428571428571
190,2,88,5633,09/06/2020,85.71428571428571
191,0,74,5633,09/07/2020,79.71428571428571
192,1,128,5634,09/08/2020,84.85714285714286
193,0,120,5634,09/09/2020,88.28571428571429
194,1,124,5635,09/10/2020,93.0
195,2,111,5637,09/11/2020,98.71428571428571
196,0,50,5637,09/12/2020,99.28571428571429
197,2,117,5639,09/13/2020,103.42857142857143
198,2,167,5641,09/14/2020,116.71428571428571
199,0,151,5641,09/15/2020,120.0
200,0,166,5641,09/16/2020,126.57142857142857
201,1,123,5642,09/17/2020,126.42857142857143
202,2,108,5644,09/18/2020,126.0
203,2,36,5646,09/19/2020,124.0
204,3,60,5649,09/20/2020,115.85714285714286
205,1,249,5650,09/21/2020,127.57142857142857
206,3,174,5653,09/22/2020,130.85714285714286
207,1,238,5654,09/23/2020,141.14285714285714
208,1,233,5655,09/24/2020,156.85714285714286
209,0,186,5655,09/25/2020,168.0
210,1,107,5656,09/26/2020,178.14285714285714
211,2,183,5658,09/27/2020,195.71428571428572
212,1,139,5659,09/28/2020,180.0
213,2,336,5661,09/29/2020,203.14285714285714
214,4,275,5665,09/30/2020,208.42857142857142
215,1,294,5666,10/01/2020,217.14285714285714
216,1,263,5667,10/02/2020,228.14285714285714
217,1,81,5668,10/03/2020,224.42857142857142
218,3,163,5671,10/04/2020,221.57142857142858
219,0,407,5671,10/05/2020,259.85714285714283
220,2,248,5673,10/06/2020,247.28571428571428
221,1,222,5674,10/07/2020,239.71428571428572
222,3,217,5677,10/08/2020,228.71428571428572
223,0,183,5677,10/09/2020,217.28571428571428
224,0,95,5677,10/10/2020,219.28571428571428
225,2,113,5679,10/11/2020,212.14285714285714
226,1,223,5680,10/12/2020,185.85714285714286
227,3,223,5683,10/13/2020,182.28571428571428
228,3,209,5686,10/14/2020,180.42857142857142
229,2,237,5688,10/15/2020,183.28571428571428
230,3,163,5691,10/16/2020,180.42857142857142
231,3,89,5694,10/17/2020,179.57142857142858
232,1,175,5695,10/18/2020,188.42857142857142
233,6,204,5701,10/19/2020,185.71428571428572
234,2,217,5703,10/20/2020,184.85714285714286
235,3,200,5706,10/21/2020,183.57142857142858
236,2,244,5708,10/22/2020,184.57142857142858
237,0,198,5708,10/23/2020,189.57142857142858
238,0,118,5708,10/24/2020,193.71428571428572
239,3,128,5711,10/25/2020,187.0
240,2,219,5713,10/26/2020,189.14285714285714
241,3,234,5716,10/27/2020,191.57142857142858
242,3,225,5719,10/28/2020,195.14285714285714
243,2,191,5721,10/29/2020,187.57142857142858
244,4,191,5725,10/30/2020,186.57142857142858
245,2,117,5727,10/31/2020,186.42857142857142
246,9,232,5736,11/01/2020,201.28571428571428
247,7,339,5743,11/02/2020,218.42857142857142
248,6,315,5749,11/03/2020,230.0
249,6,311,5755,11/04/2020,242.28571428571428
250,4,312,5759,11/05/2020,259.57142857142856
251,2,234,5761,11/06/2020,265.7142857142857
252,5,220,5766,11/07/2020,280.42857142857144
253,2,222,5768,11/08/2020,279.0
254,1,414,5769,11/09/2020,289.7142857142857
255,2,454,5771,11/10/2020,309.57142857142856
256,2,381,5773,11/11/2020,319.57142857142856
257,6,385,5779,11/12/2020,330.0
258,1,354,5780,11/13/2020,347.14285714285717
259,5,237,5785,11/14/2020,349.57142857142856
260,6,230,5791,11/15/2020,350.7142857142857
261,1,493,5792,11/16/2020,362.0
262,3,485,5795,11/17/2020,366.42857142857144
263,3,455,5798,11/18/2020,377.0
264,6,485,5804,11/19/2020,391.2857142857143
265,2,429,5806,11/20/2020,402.0
266,3,352,5809,11/21/2020,418.42857142857144
267,2,339,5811,11/22/2020,434.0
268,6,567,5817,11/23/2020,444.57142857142856
269,2,547,5819,11/24/2020,453.42857142857144
270,4,621,5823,11/25/2020,477.14285714285717
271,3,240,5826,11/26/2020,442.14285714285717
272,3,594,5829,11/27/2020,465.7142857142857
273,3,437,5832,11/28/2020,477.85714285714283
274,3,496,5835,11/29/2020,500.2857142857143
275,4,845,5839,11/30/2020,540.0
276,3,864,5842,12/01/2020,585.2857142857143
277,10,787,5852,12/02/2020,609.0
278,4,807,5856,12/03/2020,690.0
279,5,747,5861,12/04/2020,711.8571428571429
280,6,488,5867,12/05/2020,719.1428571428571
281,4,538,5871,12/06/2020,725.1428571428571
282,7,951,5878,12/07/2020,740.2857142857143
283,7,896,5885,12/08/2020,744.8571428571429
284,9,879,5894,12/09/2020,758.0
285,2,884,5896,12/10/2020,769.0
286,8,785,5904,12/11/2020,774.4285714285714
287,8,561,5912,12/12/2020,784.8571428571429
288,4,621,5916,12/13/2020,796.7142857142857
289,4,990,5920,12/14/2020,802.2857142857143
290,10,847,5930,12/15/2020,795.2857142857143
291,9,580,5939,12/16/2020,752.5714285714286
292,3,385,5942,12/17/2020,681.2857142857143
